ENSG00000001626,3
ENSG00000000457,4
ENSG00000001036,3
ENSG00000000419,3
ENSG00000000460,5
ENSG00000002726,17
ENSG00000001617,3
ENSG00000002330,2
ENSG00000001167,2
ENSG00000002016,1
ENSG00000004139,17
ENSG00000003393,2
ENSG00000001461,1
ENSG00000004897,17
ENSG00000002822,2
ENSG00000003509,3
ENSG00000001561,1
ENSG00000003989,2
ENSG00000003402,3
ENSG00000004455,4
ENSG00000003756,1
ENSG00000002746,2
ENSG00000005206,14
ENSG00000002933,1
ENSG00000004399,6
ENSG00000002587,1
ENSG00000004487,1
ENSG00000004766,4
ENSG00000005243,9
ENSG00000004777,1
ENSG00000004809,14
ENSG00000005075,7
ENSG00000005249,1
ENSG00000003096,1
ENSG00000004838,3
ENSG00000004776,1
ENSG00000006638,15
ENSG00000004534,1
ENSG00000003987,1
ENSG00000004846,1
ENSG00000003436,1
ENSG00000005073,1
ENSG00000005189,1
ENSG00000006756,14
ENSG00000005100,1
ENSG00000005187,3
ENSG00000007047,6
ENSG00000004948,1
ENSG00000005007,1
ENSG00000005156,1
ENSG00000004864,1
ENSG00000007376,2
ENSG00000006282,1
ENSG00000005102,2
ENSG00000007541,13
ENSG00000005844,5
ENSG00000005810,2
ENSG00000007402,3
ENSG00000006468,5
ENSG00000005339,5
ENSG00000008128,16
ENSG00000004975,2
ENSG00000006071,1
ENSG00000006114,2
ENSG00000005471,1
ENSG00000005381,1
ENSG00000005884,6
ENSG00000008710,14
ENSG00000006025,2
ENSG00000005379,1
ENSG00000005513,2
ENSG00000006459,3
ENSG00000005981,1
ENSG00000006534,3
ENSG00000008838,12
ENSG00000006118,1
ENSG00000010438,17
ENSG00000006047,1
ENSG00000005448,2
ENSG00000006059,2
ENSG00000006327,3
ENSG00000006704,3
ENSG00000009790,4
ENSG00000006788,9
ENSG00000005961,1
ENSG00000006125,1
ENSG00000011426,2
ENSG00000006611,8
ENSG00000006432,3
ENSG00000006740,1
ENSG00000007174,8
ENSG00000006062,1
ENSG00000006453,2
ENSG00000006283,3
ENSG00000013375,2
ENSG00000006007,1
ENSG00000006747,1
ENSG00000007202,4
ENSG00000006194,1
ENSG00000018189,2
ENSG00000006607,2
ENSG00000011451,6
ENSG00000018280,4
ENSG00000006695,1
ENSG00000006837,3
ENSG00000012211,1
ENSG00000007545,2
ENSG00000007080,1
ENSG00000018607,17
ENSG00000009765,2
ENSG00000013293,2
ENSG00000022567,5
ENSG00000006715,1
ENSG00000007062,3
ENSG00000013297,2
